YouTube URL,Chunk Number,Chunk Filename,Transcript
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,39,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk38.wav,one saving democracy for the people of our country  and very big news as you probably just read on Monday and major ruling was handed down from a highly respected federal judge in Florida Aileen Cannon finding that the prosecutor and the fake documents case against me
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,40,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk39.wav,we're totally unconstitutional and the entire case was thrown out of court  with all of that publishing thrown out of court  if Democrats want to unify our country they should drop these partisan witch hunts which I have been going through for approximately 8 years  and they should do that without delay and allow it Alexa
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,41,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk40.wav,superseded that is worthy of our people we're going to win it anyway  Pat worthy of operation  on this journey I am deeply honored to be joined  by my amazing wife Melania
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,42,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk41.wav,and Melania thank you very much you also did something really beautiful a letter to America calling for National unity and it really took the Republican Party by surprise I will tell you it was beautiful
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,43,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk42.wav,back some very serious people said that we should take that letter and put it as part of the Republican platform that would be an honor working this  write Miss a congressman  but it captivated so many so I also want to thank my entire family for being here Don Kimberly Ivanka and Jared Eric and Laura Tiffany and Michael Barron
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,44,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk43.wav,we love our Baron  and of course my 10 wonderful grandchildren yourself you if I'm up there on my lap before  and how good was Dana was Danica moving out this weekend
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,45,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk44.wav,you know he was on  probably the only vacation is at in about 10 maybe ever  cuz he works but about 10 years with his wife very far away I won't tell you where but very very far away beautiful place and my people called and he said yeah I won't be able to do it this is many many years I promised my wife I can't do it and they came in they said Danny won't be able to do it cuz he was my first second and third choice  I said well you know
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,46,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk45.wav,that's too bad but I understand he's away and that's good it's good for him and I would have said about 30 minutes later she came back into her Dana just called he's going to do it and his wife she said you can't turn him down you just can't do what you have to go that's a good wife  so he got enough playing he got
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,47,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk46.wav,a little while ago and now he's going to get on the plane in a little while if he's going to go back home to his wife but they're great and I just want to thank her and him and the whole family cuz that's not easy and Kid Rock same thing called he said  he said I want to be a part of it  I want to be apart cuz you know kid does is Great song big big monster so I had no idea going to became a friend of mine over the last 10 years and he's amazing
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,48,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk47.wav,"everyone loves him I didn't even know how big he was you know he has rallies 35 40,000 people he gets every time it goes out I think he's making so much money doesn't know what the hell to do with if you want  and then we have my other friend that I've known him so long and we took that song and it was a big success but we made that I saw a chart of great songs to America that was number one on the charts recently number one cell"
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,49,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk48.wav,that's Lee Greenwood very special beautiful person he's a beautiful man  but they all wanted to be here they called and and how about the hulkster how good was he is he at  where is he  Royal boy
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,50,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk49.wav,do they make call it they make all that entertainment I know about entertainment but when he is to lift a 350 lb man over his shoulders and then bench press him to Rose into the audience I said maybe entertainment but he is one strong son of a gun. There are a lot of entertainers that could do that right  you were fantastic thank you very much  followed by
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,51,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk50.wav,what was that all about boy that was good I didn't want to really come up here  but he was so great any such a good young man he went through a lot of trouble and done last night was incredible they went through so much trouble they got subpoenaed more than any people probably at the history of the United States every week they got another subpoena from the Democrats crazy Nancy Pelosi the whole thing just boom boom boom
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,52,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk51.wav,they've got to stop that because they're destroying our country we have to work on making America great again not on beating people and we won we beat him in all we beat him in the impeachment we beat them on indictments we pay them but the time that you have to spend  the time that you have to spend if they would devote that genius to helping our country we have a much stronger and better country
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,53,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk52.wav,and Jason the biggest star in Country music Jason thank you for being here  Jason thank you very much  Jason Aldean he's good I like his I like his wife even better by the way she used to  thank you Jason
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,54,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk53.wav,I'm thrilled to have a new friend and partner Fighting by my side the next Vice President of the United States the current senator from Ohio J D Vance on his incredible y Lucia
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,55,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk54.wav,going to be a great  vice president is going to be great you'll be with this country and with this movement greatest movement in the history of our country make America great again when they criticized if they said we're going to try and stop my guy said Meg has big the America great again what are you going to stop there's nothing to stop  did they say or that's right very tough to find it  and all of the people that did try and try to have failed but he's going to be with us for a long
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,56,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk55.wav,time and it was an honor to select him great great students at Yale his wife was a great student at Yale they met at the all these are too smart people  so Jay Dee you're going to be doing this for a long time enjoy the ride  and a very special thank you to the Extraordinary People of Milwaukee and the great stay
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,57,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk56.wav,yeah they are that you are so easy to spot  and Green Bay can have a good team this year right they can have a good time  they're going to have a good time  most of the audience doesn't like it but it's true you have a very good team this year  and by the way Wisconsin we are spending over 200
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,58,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk57.wav,50 million dollars are creating jobs and other Economic Development all over the place so I hope you will remember this in November and give us your phone I am trying to buy your boat  I'll be honest about that  and I promise we will make Wisconsin great again we're going to make us up
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,59,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk58.wav,thank you and thank you very much thank you I'm here tonight to lay out a vision for the whole nation to every citizen whether you're a young or old man and woman Democrat Republican or independent black or white asian Or Hispanic I extend to you a hand of loyalty and our friendship together we will lead America to new heights of greatness like the world
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,60,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk59.wav,never seen before we were right there in the first term we got hit with a K we did a great job nobody knew what it was but nobody's ever seen an economy pre covered and then we handed over a stock market that was substantially higher than just prior to covid coming in did a great job never got credit for that we got credit for the war and defeating Isis and so many things the great economy the biggest tax cuts ever they biggest regulation Cuts Havre de Grace
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,61,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk60.wav,tenant space for the rebuilding of our military we did so much  we just so much right to try right to try is a big deal but got right to try they were trying to get that for fifty-two years somebody is terminally ill and hopefully there's nobody in this audience but it does happen a lot that terminally ill and they can't use our new space-age drugs and other things that we aware had one of the greatest doctors in the world the greatest
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,62,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk61.wav,Laboratories in the world and you can't do what they've been trying to get that approved for fifty-two years was it that easy the insurance companies didn't want to do it they didn't want to risk the labs didn't want to do it because if it didn't work people are pretty far down the line for death didn't want to do it the doctors didn't want to have it on their record so I got everybody into an office 52 years they tried sound simple but it's not and I got them to agree to that somebody that needs it well instead of going to Asia or Europe or someplace or if you
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,63,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk62.wav,no money going home and dying just died  we got them to sign an agreement agree to it where they're not going to do anybody they got to get all of this stuff they going to get it really fast and what's happened is with saving thousands and thousands of lives it's incredible right to try  it's a great feeling  under our leadership the United States will be respected again no Nation will question our power no enemy will
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,64,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk63.wav,out or Mike our borders will be Totally Secure or economy Wilshire  we will return Law and Order to our streets patriotism to our schools and importantly we will restore peace and stability and Harmony all throughout the world  but to achieve this future we must first rescue our nation from failed and even incompetent leadership we have totally incompetent leader
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,65,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk64.wav,this will be the most important election in the history of our country under the current Administration we are indeed a nation and decline we have an inflation crisis that is making life unaffordable ravaging the incomes of working and low-income families and crushing just simply crushing our people like never before that I've never seen anything like it we also have an illegal immigration
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,66,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk65.wav,taking place right now as we sit here in this beautiful Arena to massive Invasion at our Southern border that is spread misery crime poverty and disease and destruction to communities all across our land nobody's ever seen anything like it then there is an international crisis the likes of which the world has seldom been part of nobody can believe what's happening war is now raging in Europe in the
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,67,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk66.wav,a growing Specter of conflict hangs over Taiwan Korea the Philippines and all of Asia and our planet is teetering on the edge of world war three and this will be a war like no other War because of Weaponry the weapons are no longer army tanks going back and forth shooting at each other these weapons are obliteration  it's time for a change this Administration can't come
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,68,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk67.wav,close to solving the problems we're dealing with very tough very Fierce People their fears people  and we don't have fears paper we have people that are a lot less than Fierce except when it comes to cheating on elections and a couple of other things and a  Glendale pool  so tonight I make this pledge to the great people of America
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,69,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk68.wav,I will and the devastating inflation crisis immediately bring down interest rates and lower the cost of energy we will drill baby drill
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,70,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk69.wav,can you believe what they do  but by doing that we will lead a large-scale  decline in prices prices will start to come down energy raised it they took our energy policies and destroyed them immediately went back to him but by that time so much was lost but we will do it at levels that nobody's ever seen before it will end lots of different things will start pay
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,71,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk70.wav,of debt and start lowering taxes even further we gave you the largest tax stuff or do it more now people don't realize  I brought taxes way down way way down and yet we took in more revenues the following year than we did when the tax rate was much higher most people said how did you do that because it was incentive everybody was coming to the country that you were bringing back billions and billions of dollars into our country that companies made it impossible to bring it
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,72,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk71.wav,like the tax rate was too high and the legal complications were far too great a change both of them and hundreds of billions of dollars by Apple and so many other companies report back into our nation that we had an economy that likes of which nobody no Nation had ever seen China we were beating them  at levels that were incredible  and they know it I know it will do it again but will do
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,73,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk72.wav,even better I will and the illegal immigration crisis by closing our border and finishing the wall most of which I've already built  on the wall we were dealing with a very difficult Congress and I said oh that's okay we won't go to Congress I call it an invasion we gave our military almost 800 billion.
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,74,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk73.wav,I said I'm going to take a little of that money cuz this is an invasion we built most of the wall is already built and we built it through using the funds because what's more what's better than that we have to stop The Invasion into our country that's killing hundreds of thousands of people a year we're not going to let that happen  I will and every single International crisis that the current
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,75,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk74.wav,Administration has created including the horrible war with Russia and Ukraine which would have never happened if I was president and the War caused by the attack on Israel which would have never happened if I was President the ran was broke Iran had no money now Iran has 250 billion dollars they made it all over the last two-and-a-half years they were broke I watch the other day on a show called To Face the Nation is
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,76,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk75.wav,don't say that  and they had a congressman who was a Democrat say well what do you like them or not I ran was broke the only with drop I told China and other countries if you buy from a wren we will not let you do any business in this country and we will put tariffs on every product you do send in of 100% or more  and they said to me while I think that's about it that we weren't going to buy any oil and they were ready to make a deal around was going to make it
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,77,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk76.wav,with us and then we had that horrible horrible result that will never let happen again the election result would never going to let that happen again that use Cobra to cheat you never going to let it happen again  and they took off all the sanctions that they did everything possible for a rant and now Iran is very close to having a nuclear weapon which would have never happened this is a shame what what this Administration did damage that this Administration is done and I say it often
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,78,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk77.wav,if you took the 10 worst president in the history of the United States think of it the 10 worst added them up they will not have done the damage that Biden has done only going to use the term wants fighting I'm not going to use the name anymore just one time  the damage that he has done to this country is Unthinkable Unthinkable together we will restore Vision strength confidence and we're going to have a thing called common sense
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,79,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk78.wav,"making most of our decisions actually it's all, so  just the future  go under  secure Border in best economy in the history of our country in the history of the world we had the greatest economy in the history of the world we had never done anything like it we will be in every country including China by Leaps and Bounds nobody had seen anything like it we had known"
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,80,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk79.wav,play considering incomes we're going nobody's nobody can believe it you can't believe what happened four years ago is happening now in reverse and the world was at peace inflation has been a killer for a country no matter what you make it it doesn't matter because inflation is eating you alive people that were putting away money they were making great wages the highest thing ever made but they were putting away a lot of money now they are just being destroyed
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,81,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk80.wav,can I put it away anything that barely living there going into savings account to take it out there money to live because of inflation inflation remember it's called a country Buster you can go back to Germany from a hundred years ago you can go back to any country that suffered grade inflation we've suffered the worst inflation we've ever had but go back and see what's happened to those countries we've had the worst inflation we've ever had under this person  but in less than 4 years
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,82,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk81.wav,our opponents have turned incredible success into unparalleled tragedy and failure has been a tremendous failure today our cities are flooded with illegal aliens Americans are being squeezed out of the labor force and their jobs are taken by the way you know who's taking the jobs are jobs that are created 107 percent of those jobs are taken by illegal aliens and you know who's being Hurts the Most by millions of
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,83,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk82.wav,people pouring into our country the black population and the Hispanic population because they're taking the jobs from our black population are Hispanic population and they're also taking them from unions the unions are suffering because of it  thank you thank you I like you too  thank you very much  inflation is wiped out the life savings of our citizens
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,84,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk83.wav,is enforced the middle class into a state of depression and despair that's what it is it's Despair and depression we cannot and will not let this continue less than four years ago we were a great nation and we will soon be a great nation again we're going to be a great nation again  with proper leaders
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,85,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk84.wav,every disaster we are now enduring will be fixed and it will be fixed very very quickly so tonight whether you've supported me in the past or not I hope you will support me in the future because I will bring back the American dream that's what we're going to do you don't even hear about the American dream anymore  with great humility I am asking you to be excited about the future of our country because
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,86,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk85.wav,and by the way  the news reports so I will look at all of the big networks look at them they're all here  but every one of them I said this could be the most organized best run and most enthusiastic convention
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,87,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk86.wav,if either party that they have ever seen every single one  and it's true  it's too late is loving the room is great love in the room  so I better finish strong otherwise we'll blow it and we can't let that happen  now this is great all of the great people that's bow
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,88,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk87.wav,can everybody hit a homerun I mean there's not one that I can think of where I said OG that wasn't great every single person I refuse to be the only one don't do that to me they're already getting ready I gave him an idea  now we had to get this was a great convention this was I think we're actually going to go home and miss it you know usually with a first of all look any scratch you never have this at a convention look at this guy
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,89,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk88.wav,love it's about love this week the entire Republican party is formally adopted an agenda for America's renewal and you saw that agenda and is very short compared to the long boring meaningless agendas of the past including the Democrats they write these things that are hundreds of pages long and they never read them after they're done
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,90,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk89.wav,in their case fortunately they don't read them because they're pretty bad it's a series of all promises that we will swiftly Implement when you give us a republican house  I miss your speaker thank you very much  we have a great speaker of the house with us tonight thank you very much  IQ  a Republican Senate we have many senators here
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,91,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk90.wav,and send me back to our beautiful white house just a few short months from now we're talkin about just months  it can't come fast enough we have to get it done  first we must get economic relief to our citizens starting on day one we will drive down prices at make America affordable again we have to make it affordable it's not affordable people can't live like this under this Administration
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,92,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk91.wav,"our current Administration groceries are up 57% gasoline is up 60 and 70% mortgage rates have quadrupled and the fact is it doesn't matter what they are because you can't get the money anyway can't buy houses young people can't get any financing to buy a house the total household costs have increased an average of $28,000 per family under this Administration Republicans have a plan to bring down prices and"
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,93,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk92.wav,them down very very rapidly by slashing energy cost we will in turn reduce the cost of Transportation manufacturing and all household goods so much starts with energy  and remember we have more Liquid Gold under our feet than any other country by far we are a nation that has the opportunity to make an absolute Fortune with his energy we have it at China.
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,94,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk93.wav,under the Trump Administration just three and a half years ago we were energy independent but soon we will actually be better than that we will be energy dominant than Supply not only ourselves but we will supply the rest of the world  with numbers that nobody has ever seen and we will reduce our debt 36 trillion dollars we will start reducing that and
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,95,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk94.wav,will also reduce your taxes still further next and by the way they want to raise your taxes for X think of it and all my life I grew up watching politicians I always love politics I guess I was on the other side I'd watched Paula and they were always talking about we will give you a tax cut we will give you a text that with my whole life I was watching I will give you a tax cut right wrist a congressman that's all they talked about this is the only Administration that said we're going to raise your taxes by four times what year
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,96,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk95.wav,right now and people are supposed to vote for them I've never heard of your paying too much we're going to reduce your taxes still further we gave you the biggest one as I said we're going to give you more and it's going to lead to tremendous growth we want growth in our country that's what's going to pay off our debt  and that we will end the ridiculous and actually incredible waste of taxpayer dollars that is fueling the
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,97,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk96.wav,play Asian crisis they spent trillions of dollars on things having to do with the green new scam to scam and that's caused tremendous inflationary pressures in addition to the cost of energy and all of the trillions of dollars that are sitting there not yet spent we will redirect that money for important projects like roads and bridges dams and we will not allow it to be spent on meaningless green newest Cam ID
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,98,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk97.wav,and I will and the electric vehicle mandate on day one  thereby saving the US Auto industry from complete obliteration which is happening right now and saving us customers thousands and thousands of dollars per car
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,99,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk98.wav,and right now as we speak large factories are being built across the border in Mexico so with all the other things happening our border and it being built by China to make cars in to sell them into our country no tax no anything the United Auto Workers or to be ashamed for allowing this to happen and the leader of the United Auto Workers should be fired immediately
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,100,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk99.wav,every single Auto Workers Union and non-union should be voting for Donald Trump because we're going to bring back car manufacturing and we're going to bring it back fast  did Billy some of the largest Auto plants anywhere in the world think of it in the world that we're going to bring it back we're going to make them we don't mind the we don't mind that happening but those plans are going to be built in the United States and our people are going
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,101,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk100.wav,Amanda's glass  and if they don't agree with us will put a tariff of approximately 100 to 200% on each car and they will be unsellable in the United States  we have long been taken advantage of by other countries  and think of it often times these other countries are considered so-called allies they take advantage of us.
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,102,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk101.wav,there's we lose jobs we lose revenue and they gain everything and wipe out our businesses wipe out our people I stopped it before years I stopped it and we're really ready to make changes like nobody had seen before and remember that usmca I got rid of NAFTA the worst trade deal ever made and replaced it with usmca which is they say the best trade deal ever  actually probably the best trade deal was the deal I made with China with a B
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,103,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk102.wav,billion dollars worth of our product they were buying nothing they buy 50 billion dollars worth they had to but I don't even talk about it because of go but I don't even mention it frankly because of what happened with the China virus  we will not let  is coming take our jobs and plunder our nation they coming to that they play
https://youtu.be/qc5NgBZXdtI?si=imCepjoyPvY2Jmcq,104,/Users/milanvaghani/Desktop/Unstructed Machine Learning/Audio Files/Donald Trump speaks at the RNC： FULL SPEECH_chunk103.wav,under our nation the way  they will sell their product in America is to build it in America very simple build it and America and only in America  I just very simple formula
